NO,UP3,ULP,PENYULANG,ALAMAT,NOMOR_GARDU,NOMOR_TIANG,PHASA,DAYA_KVA,MERK,BEBAN_NOMINAL_AMPERE,JUR_X1_A,JUR_X2_A,JUR_X3_A,N_A_A,JUR_X1_B,JUR_X2_B,JUR_X3_B,N_A_B,BEBAN_REAL_AMPERE,Persentase_BEBAN,TEG_PANGKAL_X1_A,TEG_PANGKAL_X2_A,TEG_PANGKAL_X1_B,TEG_PANGKAL_X2_B,TEG_UJUNG_X1_A,TEG_UJUNG_X2_A,TEG_UJUNG_X1_B,TEG_UJUNG_X2_B,TEG_TM,FREK,TANGGAL,JAM,PETUGAS,KETERANGAN
602,CILACAP,GOMBONG,GBG 04,,,GBG04-112-B190-T005,3,100,TRAFINDO,454.55,52.00,25.50,15.60,30.00,,,,,93.1,0.20,399.80,395.60,,,398.80,394.60,,,20.87,50.00,2020-05-15,12.45,YULI PUSPITO/HERY SUGIYANTO,
603,CILACAP,GOMBONG,GBG 04,,,GBG04-112-B277-S013,3,200,B & D,909.09,19.70,19.80,23.20,0.60,,,,,62.7,0.07,396.20,395.70,,,395.20,394.70,,,20.77,50.00,2020-05-15,13.00,YULI PUSPITO/HERY SUGIYANTO,
604,CILACAP,GOMBONG,GBG 04,,,GBG04-112-B277-S015,3,100,TRAFINDO,454.55,12.20,23.80,19.40,10.40,,,,,55.4,0.12,397.70,395.00,,,396.70,394.00,,,20.80,50.00,2020-05-15,13.07,YULI PUSPITO/HERY SUGIYANTO,
605,CILACAP,GOMBONG,GBG 04,,,GBG04-112-B299,3,50,B & D,227.27,2.90,0.60,1.40,2.10,,,,,4.9,0.02,395.90,394.60,,,394.90,393.60,,,20.74,50.00,2020-05-15,13.20,YULI PUSPITO/HERY SUGIYANTO,
606,CILACAP,GOMBONG,GBG 06,,,GBG06-049-T018-U006,3,100,TRAFINDO,454.55,5.60,0.50,4.40,3.10,,,,,10.5,0.02,405.40,404.30,,,404.40,403.30,,,21.24,50.00,2020-05-18,09.00,YULI PUSPITO/HERY SUGIYANTO,
607,CILACAP,GOMBONG,GBG 06,,,GBG06-049-T019,3,160,TRAFINDO,727.27,89.30,46.20,132.90,43.40,,,,,268.4,0.37,400.40,397.70,,,399.40,396.70,,,20.94,50.00,2020-05-18,09.10,YULI PUSPITO/HERY SUGIYANTO,
608,CILACAP,GOMBONG,GBG 06,,,GBG06-049-T018-U004-B003,3,160,SINTRA,727.27,2.40,0.00,0.00,0.60,,,,,2.4,0.00,405.00,403.80,,,404.00,402.80,,,21.22,50.00,2020-05-18,09.20,YULI PUSPITO/HERY SUGIYANTO,
609,CILACAP,GOMBONG,GBG 06,,,GBG06-049-T018-U012,3,50,B & D,227.27,38.60,27.50,35.60,0.80,,,,,101.7,0.45,398.10,398.40,,,397.10,397.40,,,20.90,50.00,2020-05-18,09.30,YULI PUSPITO/HERY SUGIYANTO,
610,CILACAP,GOMBONG,GBG 06,,,GBG06-049-T018-U013-T006,3,100,SINTRA,454.55,55.20,56.70,67.80,11.00,,,,,179.7,0.40,400.00,397.70,,,399.00,396.70,,,20.93,50.00,2020-05-18,09.35,YULI PUSPITO/HERY SUGIYANTO,
611,CILACAP,GOMBONG,GBG 06,,,GBG06-049-T018-U017,3,100,TRAFINDO,454.55,0.00,0.00,0.00,0.00,,,,,0,0.00,0.00,0.00,,,0.00,0.00,,,0.00,50.00,2020-05-18,09.45,YULI PUSPITO/HERY SUGIYANTO,BREAKER TIDAK TERPASANG
612,CILACAP,GOMBONG,GBG 06,,,GBG06-049-T018-U026,3,50,B & D,227.27,17.10,11.80,33.70,9.50,,,,,62.6,0.28,404.70,402.30,,,403.70,401.30,,,21.17,50.00,2020-05-18,09.50,YULI PUSPITO/HERY SUGIYANTO,
613,CILACAP,GOMBONG,GBG 06,,,GBG06-049-T018-U027,3,100,TRAFINDO,454.55,3.80,3.70,12.40,5.40,,,,,19.9,0.04,406.50,404.50,,,405.50,403.50,,,21.28,50.00,2020-05-18,09.55,YULI PUSPITO/HERY SUGIYANTO,
614,CILACAP,GOMBONG,GBG 06,,,GBG06-105-T029,3,100,TRAFINDO,454.55,0.00,0.00,0.00,0.00,,,,,0,0.00,402.10,400.40,,,401.10,399.40,,,21.05,50.00,2020-05-18,10.03,YULI PUSPITO/HERY SUGIYANTO,TIDAK ADA BEBAN
615,CILACAP,GOMBONG,GBG 06,,,GBG06-105-T003,3,50,SINTRA,227.27,9.60,8.60,8.80,3.60,,,,,27,0.12,401.60,399.80,,,400.60,398.80,,,21.02,50.00,2020-05-18,10.15,YULI PUSPITO/HERY SUGIYANTO,
616,CILACAP,GOMBONG,GBG 06,,,GBG06-105,3,50,SINTRA,227.27,16.90,35.40,13.10,0.00,,,,,65.4,0.29,400.20,399.30,,,399.20,398.30,,,20.97,50.00,2020-05-18,10.22,YULI PUSPITO/HERY SUGIYANTO,
617,CILACAP,GOMBONG,GBG 06,,,GBG06-145,3,300,UNINDO,1363.64,266.20,282.20,267.90,7.90,,,,,816.3,0.60,394.40,393.30,,,393.40,392.30,,,20.66,50.00,2020-05-18,11.10,YULI PUSPITO/HERY SUGIYANTO,TRAFO PELANGGAN
618,CILACAP,GOMBONG,GBG 06,,,GBG06-156,3,100,TRAFINDO,454.55,43.80,66.70,29.50,9.20,,,,,140,0.31,397.90,397.60,,,396.90,396.60,,,20.87,50.00,2020-05-18,11.20,YULI PUSPITO/HERY SUGIYANTO,
619,CILACAP,GOMBONG,GBG 06,,,GBG06-093,3,200,SINTRA,909.09,69.90,41.20,38.90,31.00,,,,,150,0.17,400.70,400.00,,,399.70,399.00,,,21.01,50.00,2020-05-18,11.31,YULI PUSPITO/HERY SUGIYANTO,
620,CILACAP,GOMBONG,GBG 06,,,GBG06-075,3,50,SINTRA,227.27,1.20,3.40,10.70,10.00,,,,,15.3,0.07,402.70,401.00,,,401.70,400.00,,,21.08,50.00,2020-05-18,11.40,YULI PUSPITO/HERY SUGIYANTO,
621,CILACAP,GOMBONG,GBG 06,,,GBG06-073,3,200,B & D,909.09,43.60,46.80,47.00,7.20,,,,,137.4,0.15,406.10,401.10,,,405.10,404.10,,,21.28,50.00,2020-05-18,11.46,YULI PUSPITO/HERY SUGIYANTO,
622,CILACAP,GOMBONG,GBG 06,,,GBG06-069,3,100,SCHNEIDER,454.55,60.10,67.00,23.40,24.80,,,,,150.5,0.33,402.80,398.40,,,401.80,400.80,,,21.11,50.00,2020-05-18,13.20,YULI PUSPITO/HERY SUGIYANTO,
623,CILACAP,GOMBONG,GBG 06,,,GBG06-089-T022,3,250,STARLITE,1136.36,155.80,142.00,168.10,27.40,,,,,465.9,0.41,402.20,396.60,,,401.20,400.20,,,21.08,50.00,2020-05-18,13.32,YULI PUSPITO/HERY SUGIYANTO,
624,CILACAP,GOMBONG,GBG 06,,,GBG06-089-T024,3,160,UNINDO,727.27,59.50,70.20,94.20,14.40,,,,,223.9,0.31,396.80,396.40,,,395.80,394.80,,,20.79,50.00,2020-05-18,13.36,YULI PUSPITO/HERY SUGIYANTO,
625,CILACAP,GOMBONG,GBG 06,,,GBG06-089-T021,3,50,STARLITE,227.27,3.70,10.30,24.30,8.00,,,,,38.3,0.17,401.20,398.10,,,400.20,399.20,,,21.02,50.00,2020-05-18,13.41,YULI PUSPITO/HERY SUGIYANTO,
626,CILACAP,GOMBONG,GBG 02,,,GBG02-042,3,50,TRAFINDO,227.27,4.30,7.40,1.60,7.50,,,,,13.3,0.06,407.80,404.10,,,406.80,403.10,,,21.30,50.00,2020-05-19,09.25,YULI PUSPITO/HERY SUGIYANTO,
627,CILACAP,GOMBONG,GBG 02,,,GBG02-045,3,100,TRAFINDO,454.55,0.00,0.00,0.00,0.00,,,,,0,0.00,405.30,402.20,,,404.30,401.20,,,21.18,50.00,2020-05-19,09.30,YULI PUSPITO/HERY SUGIYANTO,TIDAK ADA BEBAN
628,CILACAP,GOMBONG,GBG 05,,,GBG05-050,3,50,TRAFINDO,227.27,0.00,0.00,0.70,0.70,,,,,0.7,0.00,402.10,401.10,,,401.10,400.10,,,21.07,50.00,2020-05-19,09.50,YULI PUSPITO/HERY SUGIYANTO,
629,CILACAP,GOMBONG,GBG 05,,,GBG05-054,3,50,SINTRA,227.27,12.30,24.10,18.90,5.20,,,,,55.3,0.24,399.00,397.30,,,398.00,396.30,,,20.89,50.00,2020-05-19,09.55,YULI PUSPITO/HERY SUGIYANTO,
630,CILACAP,GOMBONG,GBG 05,,,GBG05-085,3,50,B & D,227.27,0.00,0.00,0.00,0.00,,,,,0,0.00,400.60,399.90,,,399.60,398.90,,,21.00,50.00,2020-05-19,10.05,YULI PUSPITO/HERY SUGIYANTO,TIDAK ADA BEBAN
631,CILACAP,GOMBONG,GBG 05,,,GBG05-101-U001,3,200,TRAFINDO,909.09,84.90,81.00,76.00,6.90,,,,,241.9,0.27,395.70,395.40,,,394.70,394.40,,,20.75,50.00,2020-05-19,10.15,YULI PUSPITO/HERY SUGIYANTO,
632,CILACAP,GOMBONG,GBG 05,,,GBG05-209,3,100,TRAFINDO,454.55,0.00,6.80,0.00,7.90,,,,,6.8,0.01,405.60,405.60,,,404.60,404.60,,,21.28,50.00,2020-05-19,10.45,YULI PUSPITO/HERY SUGIYANTO,
633,CILACAP,GOMBONG,GBG 05,,,GBG05-240-S014,3,50,STARLITE,227.27,0.00,0.00,0.00,0.00,,,,,0,0.00,0.00,0.00,,,0.00,0.00,,,0.00,50.00,2020-05-19,10.52,YULI PUSPITO/HERY SUGIYANTO,PANEL SUSAH DIBUKA
634,CILACAP,GOMBONG,GBG 05,,,GBG05-301-T044,3,100,SINTRA,454.55,0.00,0.00,0.00,0.00,,,,,0,0.00,0.00,0.00,,,0.00,0.00,,,0.00,50.00,2020-05-19,11.00,YULI PUSPITO/HERY SUGIYANTO,TIDAK ADA PANEL/AKSES DITUTUP
635,CILACAP,GOMBONG,GBG 05,,,GBG05-301-T029,3,50,B & D,227.27,0.00,0.00,0.00,0.00,,,,,0,0.00,0.00,0.00,,,0.00,0.00,,,0.00,50.00,2020-05-19,11.10,YULI PUSPITO/HERY SUGIYANTO,TIDAK ADA PANEL
636,CILACAP,GOMBONG,GBG 05,,,GBG05-301-T018,3,50,TRAFINDO,227.27,0.00,8.20,1.20,6.10,,,,,9.4,0.04,391.50,391.40,,,390.50,390.40,,,20.54,50.00,2020-05-19,11.25,YULI PUSPITO/HERY SUGIYANTO,
637,CILACAP,GOMBONG,GBG 05,,,GBG05-298,3,160,TRAFINDO,727.27,43.50,20.60,40.50,16.80,,,,,104.6,0.14,393.50,390.10,,,392.50,389.10,,,20.56,50.00,2020-05-19,11.37,YULI PUSPITO/HERY SUGIYANTO,
638,CILACAP,GOMBONG,GBG 05,,,GBG05-297,3,50,B & D,227.27,14.50,12.50,11.10,3.50,,,,,38.1,0.17,391.00,391.00,,,390.00,390.00,,,20.51,50.00,2020-05-19,11.43,YULI PUSPITO/HERY SUGIYANTO,
639,CILACAP,GOMBONG,GBG 05,,,GBG05-295,3,100,SINTRA,454.55,37.00,48.60,57.20,6.80,,,,,142.8,0.31,389.80,388.70,,,388.80,387.70,,,20.42,50.00,2020-05-19,11.50,YULI PUSPITO/HERY SUGIYANTO,
640,CILACAP,GOMBONG,GBG 05,,,GBG05-289,3,100,TRAFINDO,454.55,24.30,78.30,46.60,15.60,,,,,149.2,0.33,390.40,389.70,,,389.40,388.70,,,20.46,50.00,2020-05-19,13.15,YULI PUSPITO/HERY SUGIYANTO,
641,CILACAP,GOMBONG,GBG 05,,,GBG05-290-B002,3,50,TRAFINDO,227.27,1.20,0.80,0.00,1.40,,,,,2,0.01,391.50,390.00,,,390.50,389.00,,,20.50,50.00,2020-05-19,13.22,YULI PUSPITO/HERY SUGIYANTO,
642,CILACAP,GOMBONG,GBG 05,,,GBG05-324,3,50,B & D,227.27,0.00,0.00,0.00,0.00,,,,,0,0.00,394.50,395.00,,,393.50,394.00,,,20.71,50.00,2020-05-19,13.38,YULI PUSPITO/HERY SUGIYANTO,TIDAK ADA BEBAN
643,CILACAP,GOMBONG,GBG 05,,,GBG05-362,3,50,SINTRA,227.27,0.40,0.00,0.00,0.00,,,,,0.4,0.00,392.60,393.50,,,391.60,392.50,,,20.62,50.00,2020-05-19,13.51,YULI PUSPITO/HERY SUGIYANTO,
644,CILACAP,GOMBONG,GBG 05,,,GBG05-393,3,50,B & D,227.27,0.00,0.00,0.00,0.00,,,,,0,0.00,394.10,391.80,,,393.10,390.80,,,20.62,50.00,2020-05-19,14.01,YULI PUSPITO/HERY SUGIYANTO,TIDAK ADA BEBAN
645,CILACAP,GOMBONG,GBG 05,,,GBG05-410,3,50,SINTRA,227.27,13.90,12.20,1.20,9.00,,,,,27.3,0.12,392.40,390.40,,,391.40,389.40,,,20.54,50.00,2020-05-19,14.07,YULI PUSPITO/HERY SUGIYANTO,
646,CILACAP,GOMBONG,GBG 05,,,GBG05-411,3,50,B & D,227.27,5.60,2.80,15.20,3.10,,,,,23.6,0.10,390.00,390.80,,,389.00,389.80,,,20.48,50.00,2020-05-19,14.12,YULI PUSPITO/HERY SUGIYANTO,
647,CILACAP,GOMBONG,GBG 05,,,GBG05-320-T053-S001,3,100,SINTRA,454.55,0.00,0.00,1.20,1.20,,,,,1.2,0.00,392.10,392.50,,,391.10,391.50,,,20.58,50.00,2020-05-19,14.27,YULI PUSPITO/HERY SUGIYANTO,
648,CILACAP,GOMBONG,GBG 05,,,GBG05-320-T053-S002,3,200,TRAFINDO,909.09,0.00,0.00,0.00,0.00,,,,,0,0.00,0.00,0.00,,,0.00,0.00,,,0.00,50.00,2020-05-19,14.32,YULI PUSPITO/HERY SUGIYANTO,TIDAK ADA BEBAN
649,CILACAP,GOMBONG,GBG 05,,,GBG05-288,3,50,SINTRA,227.27,0.00,0.00,0.00,0.00,,,,,0,0.00,0.00,0.00,,,0.00,0.00,,,0.00,50.00,2020-05-19,14.45,YULI PUSPITO/HERY SUGIYANTO,TIDAK ADA BEBAN/FCO TDK TERHUBUNG
650,CILACAP,GOMBONG,GBG 05,,,GBG05-287-U002,3,160,TRAFINDO,727.27,62.20,81.30,78.60,11.20,,,,,222.1,0.31,394.70,395.50,,,393.70,394.50,,,20.73,50.00,2020-05-19,14.51,YULI PUSPITO/HERY SUGIYANTO,
651,CILACAP,GOMBONG,GBG 02,,,GBG02-013,1,50,STARLITE,227.27,94.00,62.10,,23.20,,,,,156.1,0.69,209.00,,,,204.00,,,,18.54,50.00,2020-05-20,18.51,YULI PUSPITO/HERY SUGIYANTO,
652,CILACAP,GOMBONG,GBG 02,,,GBG02-023,1,25,COOPER,113.64,25.60,34.50,,5.70,,,,,60.1,0.53,234.00,,,,229.00,,,,20.82,50.00,2020-05-20,19.05,YULI PUSPITO/HERY SUGIYANTO,
653,CILACAP,GOMBONG,GBG 02,,,GBG02-024,1,50,TRAFINDO,227.27,61.80,96.00,,19.20,,,,,157.8,0.69,225.00,,,,220.00,,,,20.00,50.00,2020-05-20,19.09,YULI PUSPITO/HERY SUGIYANTO,
654,CILACAP,GOMBONG,GBG 02,,,GBG02-028,1,50,TRAFINDO,227.27,67.30,58.30,,9.30,,,,,125.6,0.55,225.00,,,,220.00,,,,20.00,50.00,2020-05-20,19.17,YULI PUSPITO/HERY SUGIYANTO,
655,CILACAP,GOMBONG,GBG 02,,,GBG02-031,1,50,TRAFINDO,227.27,61.50,72.10,,7.90,,,,,133.6,0.59,233.00,,,,228.00,,,,20.73,50.00,2020-05-20,19.21,YULI PUSPITO/HERY SUGIYANTO,
656,CILACAP,GOMBONG,GBG 02,,,GBG02-041,1,50,TRAFINDO,227.27,41.10,88.90,,43.40,,,,,130,0.57,219.00,,,,214.00,,,,19.45,50.00,2020-05-20,19.25,YULI PUSPITO/HERY SUGIYANTO,
657,CILACAP,GOMBONG,GBG 02,,,GBG02-042-S007,1,50,SINTRA,227.27,57.40,45.00,,6.60,,,,,102.4,0.45,212.00,,,,207.00,,,,18.82,50.00,2020-05-20,19.30,YULI PUSPITO/HERY SUGIYANTO,
658,CILACAP,GOMBONG,GBG 02,,,GBG02-042-S013-B001,1,50,MORAWA,227.27,31.60,38.10,,37.90,,,,,69.7,0.31,231.00,,,,226.00,,,,20.54,50.00,2020-05-20,19.40,YULI PUSPITO/HERY SUGIYANTO,
659,CILACAP,GOMBONG,GBG 02,,,GBG02-044,1,50,STARLITE,227.27,42.10,30.00,,12.20,,,,,72.1,0.32,230.00,,,,225.00,,,,20.45,50.00,2020-05-20,19.45,YULI PUSPITO/HERY SUGIYANTO,
660,CILACAP,GOMBONG,GBG 02,,,GBG02-052,1,50,TRAFINDO,227.27,91.60,28.00,,0.00,,,,,119.6,0.53,240.00,,,,235.00,,,,21.36,50.00,2020-05-20,19.55,YULI PUSPITO/HERY SUGIYANTO,
661,CILACAP,GOMBONG,GBG 02,,,GBG02-054-S003,1,50,SINTRA,227.27,26.30,51.30,,13.10,,,,,77.6,0.34,230.00,,,,225.00,,,,20.45,50.00,2020-05-20,19.59,YULI PUSPITO/HERY SUGIYANTO,
662,CILACAP,GOMBONG,GBG 02,,,GBG02-054-T001-S007,1,50,B & D,227.27,33.60,41.50,,41.40,,,,,75.1,0.33,233.00,,,,228.00,,,,20.73,50.00,2020-05-20,20.04,YULI PUSPITO/HERY SUGIYANTO,
663,CILACAP,GOMBONG,GBG 02,,,GBG02-054-T001-S021,1,50,J & P,227.27,64.40,84.70,,27.90,,,,,149.1,0.66,233.00,,,,228.00,,,,20.73,50.00,2020-05-20,20.08,YULI PUSPITO/HERY SUGIYANTO,
664,CILACAP,GOMBONG,GBG 02,,,GBG02-054-T001-S048,1,50,B & D,227.27,55.80,48.50,,2.40,,,,,104.3,0.46,234.00,,,,229.00,,,,20.82,50.00,2020-05-20,20.13,YULI PUSPITO/HERY SUGIYANTO,
665,CILACAP,GOMBONG,GBG 02,,,GBG02-054-T001-S017-U001,1,50,B & D,227.27,57.30,72.40,,16.70,,,,,129.7,0.57,229.00,,,,224.00,,,,20.36,50.00,2020-05-20,20.16,YULI PUSPITO/HERY SUGIYANTO,TRAFO REMBES
666,CILACAP,GOMBONG,GBG 02,,,GBG02-054-T017-U001,1,25,TRAFINDO,113.64,20.70,19.90,,17.80,,,,,40.6,0.36,222.00,,,,217.00,,,,19.73,50.00,2020-05-20,20.20,YULI PUSPITO/HERY SUGIYANTO,
667,CILACAP,GOMBONG,GBG 02,,,GBG02-054-T020,1,50,VOLTRA,227.27,58.00,38.20,,0.00,,,,,96.2,0.42,235.00,,,,230.00,,,,20.91,50.00,2020-05-20,20.25,YULI PUSPITO/HERY SUGIYANTO,
668,CILACAP,GOMBONG,GBG 02,,,GBG02-054-T031,1,25,COOPER,113.64,31.60,28.00,,0.00,,,,,59.6,0.52,235.00,,,,230.00,,,,20.91,50.00,2020-05-20,20.29,YULI PUSPITO/HERY SUGIYANTO,
669,CILACAP,GOMBONG,GBG 02,,,GBG02-054-T037,1,25,B & D,113.64,15.90,18.30,,2.30,,,,,34.2,0.30,236.00,,,,231.00,,,,21.00,50.00,2020-05-20,20.37,YULI PUSPITO/HERY SUGIYANTO,
670,CILACAP,GOMBONG,GBG 02,,,GBG02-054-T043,1,25,COOPER,113.64,16.70,28.30,,3.20,,,,,45,0.40,225.00,,,,220.00,,,,20.00,50.00,2020-05-20,20.43,YULI PUSPITO/HERY SUGIYANTO,
671,CILACAP,GOMBONG,GBG 02,,,GBG02-054-T004,1,25,SINTRA,113.64,41.30,25.60,,39.80,,,,,66.9,0.59,225.00,,,,220.00,,,,20.00,50.00,2020-05-20,20.51,YULI PUSPITO/HERY SUGIYANTO,
672,CILACAP,GOMBONG,GBG 02,,,GBG02-073-A-T007,1,50,TRAFINDO,227.27,49.40,33.60,,8.80,,,,,83,0.37,237.92,,,,232.92,,,,21.17,50.00,2020-05-21,18.15,YULI PUSPITO/HERY SUGIYANTO,
673,CILACAP,GOMBONG,GBG 02,,,GBG02-073,1,50,TRAFINDO,227.27,60.70,84.10,,32.60,,,,,144.8,0.64,210.00,,,,205.00,,,,18.63,50.00,2020-05-21,18.20,YULI PUSPITO/HERY SUGIYANTO,BUSING X2 LOST KONTAK
674,CILACAP,GOMBONG,GBG 02,,,GBG02-070-B003,1,25,MORAWA,113.64,17.30,17.80,,0.00,,,,,35.1,0.31,216.00,,,,211.00,,,,19.18,50.00,2020-05-21,18.24,YULI PUSPITO/HERY SUGIYANTO,
675,CILACAP,GOMBONG,GBG 02,,,GBG02-070-B005,1,50,B & D,227.27,54.60,57.30,,57.60,,,,,111.9,0.49,216.14,,,,211.14,,,,19.19,50.00,2020-05-21,18.28,YULI PUSPITO/HERY SUGIYANTO,
676,CILACAP,GOMBONG,GBG 02,,,GBG02-060,1,50,SINTRA,227.27,68.90,50.00,,17.00,,,,,118.9,0.52,228.50,,,,223.50,,,,20.32,50.00,2020-05-21,18.36,YULI PUSPITO/HERY SUGIYANTO,
677,CILACAP,GOMBONG,GBG 02,,,GBG02-057,1,50,STARLITE,227.27,107.00,77.50,,0.00,,,,,184.5,0.81,220.80,,,,215.80,,,,19.62,50.00,2020-05-21,18.39,YULI PUSPITO/HERY SUGIYANTO,
678,CILACAP,GOMBONG,GBG 02,,,GBG02-100,1,25,B & D,113.64,41.30,24.40,,13.30,,,,,65.7,0.58,232.62,,,,227.62,,,,20.69,50.00,2020-05-21,18.48,YULI PUSPITO/HERY SUGIYANTO,
679,CILACAP,GOMBONG,GBG 02,,,GBG02-101,1,50,TRAFINDO,227.27,27.30,86.80,,88.40,,,,,114.1,0.50,232.00,,,,227.00,,,,20.63,50.00,2020-05-21,18.53,YULI PUSPITO/HERY SUGIYANTO,
680,CILACAP,GOMBONG,GBG 02,,,GBG02-105,1,50,B & D,227.27,96.30,62.70,,2.50,,,,,159,0.70,221.95,,,,216.95,,,,19.72,50.00,2020-05-21,18.57,YULI PUSPITO/HERY SUGIYANTO,
681,CILACAP,GOMBONG,GBG 02,,,GBG02-107,1,50,B & D,227.27,24.80,84.30,,38.40,,,,,109.1,0.48,243.90,,,,238.90,,,,21.72,50.00,2020-05-21,19.06,YULI PUSPITO/HERY SUGIYANTO,
682,CILACAP,GOMBONG,GBG 02,,,GBG02-107-U004,1,50,B & D,227.27,87.50,88.00,,87.90,,,,,175.5,0.77,227.00,,,,222.00,,,,20.18,50.00,2020-05-21,19.10,YULI PUSPITO/HERY SUGIYANTO,
683,CILACAP,GOMBONG,GBG 02,,,GBG02-107-U012-T004,1,50,SINTRA,227.27,138.00,91.90,,19.10,,,,,229.9,1.01,226.10,,,,221.10,,,,20.10,50.00,2020-05-21,19.16,YULI PUSPITO/HERY SUGIYANTO,
684,CILACAP,GOMBONG,GBG 02,,,GBG02-107-U012-B003,1,50,B & D,227.27,22.00,21.20,,1.80,,,,,43.2,0.19,223.42,,,,218.42,,,,19.85,50.00,2020-05-21,19.27,YULI PUSPITO/HERY SUGIYANTO,
685,CILACAP,GOMBONG,GBG 02,,,GBG02-116,1,50,SINTRA,227.27,12.90,33.50,,10.30,,,,,46.4,0.20,230.49,,,,225.49,,,,20.50,50.00,2020-05-21,19.36,YULI PUSPITO/HERY SUGIYANTO,
686,CILACAP,GOMBONG,GBG 02,,,GBG02-118,1,50,TRAFINDO,227.27,75.40,51.50,,68.40,,,,,126.9,0.56,230.00,,,,225.00,,,,20.45,50.00,2020-05-21,19.39,YULI PUSPITO/HERY SUGIYANTO,
687,CILACAP,GOMBONG,GBG 02,,,GBG02-119-S007,1,50,B & D,227.27,54.30,54.50,,13.10,,,,,108.8,0.48,230.15,,,,225.15,,,,20.47,50.00,2020-05-21,19.45,YULI PUSPITO/HERY SUGIYANTO,
688,CILACAP,GOMBONG,GBG 02,,,GBG02-119-S023,1,50,SINTRA,227.27,72.00,72.30,,8.40,,,,,144.3,0.63,220.00,,,,215.00,,,,19.54,50.00,2020-05-21,19.52,YULI PUSPITO/HERY SUGIYANTO,
689,CILACAP,GOMBONG,GBG 02,,,GBG02-119-B030,1,50,SINTRA,227.27,57.40,17.60,,34.30,,,,,75,0.33,230.90,,,,225.90,,,,20.53,50.00,2020-05-21,19.58,YULI PUSPITO/HERY SUGIYANTO,
690,CILACAP,GOMBONG,GBG 02,,,GBG02-119,1,50,SINTRA,227.27,30.40,45.30,,11.00,,,,,75.7,0.33,220.40,,,,215.40,,,,19.58,50.00,2020-05-21,20.07,YULI PUSPITO/HERY SUGIYANTO,
691,CILACAP,GOMBONG,GBG 02,,,GBG02-123,1,50,COOPER,227.27,45.30,46.00,,8.50,,,,,91.3,0.40,231.20,,,,226.20,,,,20.56,50.00,2020-05-21,20.23,YULI PUSPITO/HERY SUGIYANTO,
692,CILACAP,GOMBONG,GBG 02,,,GBG02-123-U004,1,50,TRAFINDO,227.27,65.60,73.20,,6.40,,,,,138.8,0.61,220.40,,,,215.40,,,,19.58,50.00,2020-05-21,20.30,YULI PUSPITO/HERY SUGIYANTO,
693,CILACAP,GOMBONG,GBG 02,,,GBG02-123-U007,1,25,B & D,113.64,21.50,35.20,,35.30,,,,,56.7,0.50,234.20,,,,229.20,,,,20.83,50.00,2020-05-21,20.33,YULI PUSPITO/HERY SUGIYANTO,
694,CILACAP,GOMBONG,GBG 02,,,GBG02-107-U012-T007,1,50,B & D,227.27,20.90,30.10,,30.60,,,,,51,0.22,232.13,,,,227.13,,,,20.65,50.00,2020-05-21,20.37,YULI PUSPITO/HERY SUGIYANTO,
695,CILACAP,GOMBONG,GBG 02,,,GBG02-107-U012-T007,1,50,TRAFINDO,227.27,44.60,44.00,,1.90,,,,,88.6,0.39,232.13,,,,227.13,,,,20.65,50.00,2020-05-21,20.39,YULI PUSPITO/HERY SUGIYANTO,
696,CILACAP,GOMBONG,GBG 02,,,GBG02-107-U012-T014,1,50,B & D,227.27,16.80,17.90,,2.20,,,,,34.7,0.15,232.00,,,,227.00,,,,20.63,50.00,2020-05-21,20.43,YULI PUSPITO/HERY SUGIYANTO,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
